% 1. Title: Redshift Predictor for Swift GRBs
% 
% 2. Sources:
%     (a) Creator: Adam N. Morgan
%     (b) Data From: GCN Notices (http://gcn.gsfc.nasa.gov/),
%                    http://astro.berkeley.edu/~nat/Swift/
%                    http://swift.gsfc.nasa.gov/docs/swift/archive/grb_table.html/
%     (c) Date: Thu Mar 25 17:22:17 2010
% 
% 3. This file was created automatically. 
%    CHECK THE ATTRIBUTES before running Weka. 
% 
@RELATION swift_redshift

@ATTRIBUTE Z NUMERIC
@ATTRIBUTE A NUMERIC
@ATTRIBUTE A_poserr NUMERIC
@ATTRIBUTE A_negerr NUMERIC
@ATTRIBUTE B NUMERIC
@ATTRIBUTE B_poserr NUMERIC
@ATTRIBUTE B_negerr NUMERIC
@ATTRIBUTE DT_MAX_SNR NUMERIC
@ATTRIBUTE EP NUMERIC
@ATTRIBUTE EP_poserr NUMERIC
@ATTRIBUTE EP_negerr NUMERIC
@ATTRIBUTE EP0 NUMERIC
@ATTRIBUTE EP0_poserr NUMERIC
@ATTRIBUTE EP0_negerr NUMERIC
@ATTRIBUTE FL NUMERIC
@ATTRIBUTE FL_poserr NUMERIC
@ATTRIBUTE FL_negerr NUMERIC
@ATTRIBUTE FLX_PC NUMERIC
@ATTRIBUTE FLX_PC_poserr NUMERIC
@ATTRIBUTE FLX_PC_negerr NUMERIC
@ATTRIBUTE FLX_PC_LATE NUMERIC
@ATTRIBUTE FLX_PC_LATE_poserr NUMERIC
@ATTRIBUTE FLX_PC_LATE_negerr NUMERIC
@ATTRIBUTE FLX_WT NUMERIC
@ATTRIBUTE FLX_WT_poserr NUMERIC
@ATTRIBUTE FLX_WT_negerr NUMERIC
@ATTRIBUTE GAM_PC NUMERIC
@ATTRIBUTE GAM_PC_poserr NUMERIC
@ATTRIBUTE GAM_PC_negerr NUMERIC
@ATTRIBUTE GAM_PC_LATE NUMERIC
@ATTRIBUTE GAM_PC_LATE_poserr NUMERIC
@ATTRIBUTE GAM_PC_LATE_negerr NUMERIC
@ATTRIBUTE GAM_WT NUMERIC
@ATTRIBUTE GAM_WT_poserr NUMERIC
@ATTRIBUTE GAM_WT_negerr NUMERIC
@ATTRIBUTE MAX_SNR NUMERIC
@ATTRIBUTE NH_PC NUMERIC
@ATTRIBUTE NH_PC_poserr NUMERIC
@ATTRIBUTE NH_PC_negerr NUMERIC
@ATTRIBUTE NH_PC_LATE NUMERIC
@ATTRIBUTE NH_PC_LATE_poserr NUMERIC
@ATTRIBUTE NH_PC_LATE_negerr NUMERIC
@ATTRIBUTE NH_WT NUMERIC
@ATTRIBUTE NH_WT_poserr NUMERIC
@ATTRIBUTE NH_WT_negerr NUMERIC
@ATTRIBUTE PK_O_CTS NUMERIC
@ATTRIBUTE PK_O_CTS_poserr NUMERIC
@ATTRIBUTE PK_O_CTS_negerr NUMERIC
@ATTRIBUTE RT45 NUMERIC
@ATTRIBUTE RT45_poserr NUMERIC
@ATTRIBUTE RT45_negerr NUMERIC
@ATTRIBUTE T50 NUMERIC
@ATTRIBUTE T50_poserr NUMERIC
@ATTRIBUTE T50_negerr NUMERIC
@ATTRIBUTE T90 NUMERIC
@ATTRIBUTE T90_poserr NUMERIC
@ATTRIBUTE T90_negerr NUMERIC
@ATTRIBUTE bat_bkg_inten NUMERIC
@ATTRIBUTE bat_img_peak NUMERIC
@ATTRIBUTE bat_inten NUMERIC
@ATTRIBUTE bat_rate_signif NUMERIC
@ATTRIBUTE bat_trigger_dur NUMERIC
@ATTRIBUTE xrt_inten NUMERIC
@ATTRIBUTE xrt_signif NUMERIC
@ATTRIBUTE xrt_amplifier NUMERIC
@ATTRIBUTE xrt_tam0 NUMERIC
@ATTRIBUTE xrt_tam1 NUMERIC
@ATTRIBUTE xrt_tam2 NUMERIC
@ATTRIBUTE xrt_tam3 NUMERIC
@ATTRIBUTE fluence NUMERIC
@ATTRIBUTE peakflux NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE xrt_column NUMERIC
@ATTRIBUTE triggerid_str NUMERIC
@ATTRIBUTE bat_is_rate_trig {yes, no}
@ATTRIBUTE v_mag_isupper {yes, no}
@ATTRIBUTE wh_mag_isupper {yes, no}

@DATA
1.23000e+00,-1.70950e+00,1.88400e-01,1.94300e-01,?,?,?,5.45000e+00,7.40800e+01,3.17310e+02,3.19700e+01,5.81324e+01,?,0.00000e+00,9.67330e-07,1.17470e-07,1.06170e-07,3.10800e-05,6.02000e-06,4.03000e-06,3.12700e-05,1.49500e-05,9.82000e-06,7.34400e-03,5.30600e-03,2.94800e-03,1.78870e+00,2.86200e-01,2.05700e-01,2.10360e+00,5.92700e-01,5.44300e-01,3.07310e+00,9.77700e-01,8.59200e-01,1.72000e+01,-3.20000e-02,1.29000e-01,1.12000e-01,4.50000e-02,1.65000e-01,1.48000e-01,7.40000e-02,2.38000e-01,2.02000e-01,9.60961e-02,3.93393e-02,3.93393e-02,3.30000e+00,1.89000e-01,1.89000e-01,2.40500e+01,3.58000e-01,3.58000e-01,3.02500e+01,4.26000e-01,4.26000e-01,3.33710e+04,2.88000e+02,5.69200e+03,2.03700e+01,1.02400e+00,3.59000e-10,4.47000e+00,2.00000e+00,3.27630e+02,2.37230e+02,2.61280e+02,2.43350e+02,5.20000e+00,1.00000e+00,2.71000e+01,6.99000e-01,316204,yes,no,no
2.45000e+00,-1.81960e+00,2.74400e-01,2.92100e-01,?,?,?,1.52000e+01,5.48800e+01,2.66810e+02,3.54300e+01,?,?,?,3.96010e-07,7.01100e-08,6.16200e-08,4.40000e-05,2.06200e-05,1.40200e-05,1.12700e-05,7.09000e-06,2.57200e-06,?,?,?,1.96580e+00,6.00100e-01,5.59700e-01,2.00940e+00,1.00320e+00,5.06900e-01,?,?,?,7.30000e+00,1.40000e-02,1.66000e-01,1.54000e-01,-3.30000e-02,3.80000e-01,2.95000e-01,?,?,?,9.49227e-02,3.28918e-02,3.28918e-02,3.52000e+00,2.50000e-01,2.50000e-01,8.16000e+00,1.08200e+00,1.08200e+00,1.47200e+01,6.15000e-01,6.15000e-01,0.00000e+00,1.46500e+03,0.00000e+00,0.00000e+00,6.40000e+01,?,?,?,?,?,?,?,2.80000e+00,4.00000e-01,1.64000e+01,2.90000e-01,286809,no,yes,yes
8.10000e+00,-7.00200e-01,6.20200e-01,5.45600e-01,?,?,?,1.24800e+01,5.22000e+01,1.00400e+01,8.30000e+00,5.05504e+01,9.34880e+00,5.65910e+00,6.66490e-07,5.69600e-08,4.57600e-08,4.33700e-05,7.26000e-06,5.83000e-06,2.55000e-05,1.19500e-05,7.51000e-06,?,?,?,1.94770e+00,1.75300e-01,1.56800e-01,2.34470e+00,4.68700e-01,3.85000e-01,?,?,?,3.13000e+01,7.10000e-02,4.90000e-02,4.20000e-02,1.29000e-01,1.10000e-01,9.50000e-02,?,?,?,1.54465e-01,1.34352e-02,1.34352e-02,3.84000e+00,1.47000e-01,1.47000e-01,5.40000e+00,1.99000e-01,1.99000e-01,1.23600e+01,5.89000e-01,5.89000e-01,2.74530e+04,2.03000e+02,4.22300e+03,1.12600e+01,1.02400e+00,1.00000e-10,1.00000e+01,1.00000e+00,1.00000e+02,1.00000e+02,1.00000e+02,1.00000e+02,5.90000e+00,1.70000e+00,1.03000e+01,8.70000e-01,350184,yes,yes,yes
5.44000e-01,-1.07780e+00,1.56000e-01,1.51300e-01,?,?,?,9.24000e+00,1.28400e+02,3.14100e+01,2.17300e+01,1.26079e+02,3.70209e+01,1.88552e+01,2.83710e-05,1.36500e-06,1.22100e-06,7.33900e-05,5.98000e-06,5.49000e-06,4.80000e-05,4.70000e-06,4.25000e-06,1.51600e-01,4.20000e-03,4.10000e-03,1.95800e+00,8.60000e-02,8.25000e-02,1.99300e+00,1.07500e-01,1.02100e-01,2.09120e+00,3.19000e-02,3.15000e-02,1.31700e+02,1.95000e-01,2.80000e-02,2.70000e-02,1.70000e-01,3.30000e-02,3.10000e-02,1.86000e-01,9.00000e-03,9.00000e-03,2.67420e-01,1.32251e-02,1.32251e-02,1.98000e+00,3.00000e-02,3.00000e-02,3.42000e+00,2.30000e-02,2.30000e-02,5.02800e+01,5.27000e-01,5.27000e-01,2.81850e+04,3.34800e+03,2.65990e+04,2.55990e+02,1.02400e+00,6.54000e-09,1.55800e+01,2.00000e+00,3.27660e+02,2.37250e+02,2.61540e+02,2.43460e+02,2.10000e+02,7.10000e+01,4.80000e+01,2.70000e+00,350311,yes,no,no
3.48000e-01,4.99750e+00,2.50000e-03,5.51130e+00,-3.07300e+00,4.62400e-01,6.03900e-01,1.98400e+01,2.05400e+01,8.69000e+00,1.52800e+01,2.38777e+01,2.49780e+00,3.24420e+00,3.60810e-07,4.61500e-08,3.93700e-08,2.07900e-05,1.87000e-06,1.43000e-06,9.43100e-06,9.99000e-07,1.13400e-06,8.25900e-02,5.42000e-03,5.15000e-03,1.92090e+00,1.82700e-01,6.93000e-02,1.95290e+00,1.40900e-01,2.26800e-01,2.79870e+00,1.21500e-01,1.14300e-01,5.40000e+00,-4.60000e-02,3.00000e-02,2.40000e-02,-3.30000e-02,5.20000e-02,3.80000e-02,3.70000e-02,1.40000e-02,1.30000e-02,8.57843e-02,1.30840e-02,1.30840e-02,7.44000e+00,4.45000e-01,4.45000e-01,1.17800e+01,7.13000e-01,7.13000e-01,2.04600e+01,6.45000e-01,6.45000e-01,0.00000e+00,4.77500e+03,0.00000e+00,0.00000e+00,1.28000e+02,2.33000e-09,1.03400e+01,2.00000e+00,3.27640e+02,2.37210e+02,2.61270e+02,2.43460e+02,8.23000e+00,6.60000e-01,5.79000e+01,6.70000e-01,207399,no,no,no
1.26100e+00,-9.57000e-01,2.68000e-02,2.67000e-02,?,?,?,3.50000e+01,8.38020e+02,1.09977e+03,3.26780e+02,5.88845e+02,?,0.00000e+00,1.14590e-04,1.77000e-06,3.12000e-06,4.89400e-05,4.41000e-06,4.02000e-06,2.26900e-05,2.81000e-06,2.51000e-06,1.12400e-01,2.10000e-03,2.10000e-03,2.12200e+00,1.08100e-01,1.02100e-01,2.13160e+00,1.54500e-01,1.42600e-01,1.92200e+00,2.13000e-02,2.11000e-02,3.30400e+02,1.18000e-01,3.10000e-02,2.80000e-02,8.60000e-02,4.20000e-02,3.70000e-02,1.05000e-01,6.00000e-03,5.00000e-03,3.48904e-02,7.03583e-04,7.03583e-04,1.68000e+01,1.18000e-01,1.18000e-01,2.31000e+01,1.75000e-01,1.75000e-01,7.49000e+01,5.22000e-01,5.22000e-01,2.69370e+04,3.84000e+02,8.02000e+03,7.31800e+01,1.02400e+00,3.36000e-08,7.00000e+00,2.00000e+00,3.27600e+02,2.37190e+02,2.61330e+02,2.43320e+02,4.44000e+02,1.46000e+01,7.53000e+01,1.40000e+00,232683,yes,no,?
2.37400e+00,-1.66780e+00,1.51800e-01,1.54800e-01,?,?,?,3.77400e+01,8.18700e+01,2.58160e+02,2.07100e+01,6.50574e+01,?,0.00000e+00,2.78410e-06,2.54800e-07,2.37900e-07,1.26800e-04,1.27000e-05,1.15000e-05,5.42200e-05,1.03500e-05,8.52000e-06,3.76800e-02,6.08000e-03,5.28000e-03,1.89920e+00,1.08100e-01,1.03000e-01,2.06770e+00,2.03600e-01,1.86800e-01,1.46220e+00,1.60300e-01,1.51400e-01,2.28000e+01,1.93000e-01,3.70000e-02,3.50000e-02,2.03000e-01,7.50000e-02,6.70000e-02,8.00000e-02,5.90000e-02,5.40000e-02,5.42609e-02,1.07130e-02,1.07130e-02,1.33200e+01,8.45000e-01,8.45000e-01,7.80700e+01,1.23900e+00,1.23900e+00,1.03970e+02,4.68000e+00,4.68000e+00,8.67320e+04,2.59000e+02,9.12100e+03,1.57700e+01,2.04800e+00,2.11000e-09,8.60000e+00,2.00000e+00,3.27660e+02,2.37230e+02,2.61360e+02,2.43530e+02,1.80000e+01,5.00000e-01,1.28000e+02,1.32000e+01,323898,yes,no,no
2.69200e+00,?,?,?,-2.26800e+00,2.87800e-01,3.19000e-01,2.00550e+02,1.22500e+01,6.19000e+00,1.12500e+01,2.68450e+01,0.00000e+00,?,1.10300e-06,1.63000e-07,1.42900e-07,3.35700e-05,4.44000e-06,4.04000e-06,1.22100e-05,5.27000e-06,3.62100e-06,1.23800e-01,3.20000e-03,3.10000e-03,1.92240e+00,1.73500e-01,1.60400e-01,1.70630e+00,5.17400e-01,4.84800e-01,1.91520e+00,3.10000e-02,3.04000e-02,1.59000e+01,2.40000e-02,3.80000e-02,3.20000e-02,7.60000e-02,1.67000e-01,1.48000e-01,5.80000e-02,8.00000e-03,7.00000e-03,2.05704e-02,3.17906e-03,3.17906e-03,3.43800e+01,2.66500e+00,2.66500e+00,1.18420e+02,5.01400e+00,5.01400e+00,1.87180e+02,7.12300e+00,7.12300e+00,1.56550e+05,4.55000e+02,1.75640e+04,8.71000e+00,4.09600e+00,5.22000e-09,1.32600e+01,2.00000e+00,3.27630e+02,2.37270e+02,2.61290e+02,2.43530e+02,9.00000e+00,5.00000e-01,1.80000e+02,7.00000e-01,295670,yes,no,no
3.30000e+00,-1.79380e+00,9.92000e-02,1.00800e-01,?,?,?,5.58000e+00,6.42500e+01,4.15400e+01,2.21500e+01,5.65312e+01,?,0.00000e+00,8.90160e-07,4.96900e-08,1.24080e-07,6.08900e-05,4.98000e-06,4.45000e-06,1.99400e-05,8.61000e-06,5.99000e-06,3.02800e-02,3.41900e-02,1.36500e-02,1.98260e+00,1.23600e-01,1.09800e-01,2.14780e+00,5.77000e-01,5.37100e-01,2.03870e+00,9.53800e-01,7.93300e-01,3.75000e+01,-1.10000e-02,4.50000e-02,4.00000e-02,?,?,?,4.82000e-01,2.46000e-01,4.59000e-01,4.14062e-01,3.51209e-02,3.51209e-02,1.62000e+00,5.70000e-02,5.70000e-02,2.04000e+00,9.80000e-02,9.80000e-02,6.54000e+00,2.75000e-01,2.75000e-01,3.27560e+04,2.31000e+02,5.10000e+03,1.31900e+01,1.02400e+00,4.65000e-10,5.09000e+00,2.00000e+00,3.27600e+02,2.37160e+02,2.61140e+02,2.43450e+02,5.66000e+00,2.54000e+00,6.20000e+00,5.70000e-01,232339,yes,yes,yes
2.82100e+00,-1.11880e+00,7.22000e-02,7.17000e-02,?,?,?,8.30000e+00,3.97880e+02,8.13710e+02,1.60200e+02,1.87410e+02,?,0.00000e+00,1.71690e-05,7.94000e-07,2.16800e-06,1.91400e-05,2.22000e-06,2.02000e-06,1.91400e-05,2.22000e-06,2.02000e-06,?,?,?,1.95880e+00,1.49800e-01,1.39000e-01,1.95880e+00,1.49800e-01,1.39000e-01,?,?,?,4.20000e+01,8.00000e-03,3.40000e-02,3.00000e-02,8.00000e-03,3.40000e-02,3.00000e-02,?,?,?,7.19554e-01,5.16043e-02,5.16043e-02,1.60000e+00,6.90000e-02,6.90000e-02,2.30000e+00,1.17000e-01,1.17000e-01,9.80000e+00,3.67000e-01,3.67000e-01,2.50130e+04,?,?,2.55990e+02,5.12000e-01,?,?,?,?,?,?,?,6.36000e+01,2.15000e+01,1.24000e+01,2.00000e-01,131560,yes,no,?
4.27000e+00,-1.40720e+00,1.19100e-01,1.18200e-01,?,?,?,1.98000e+01,1.40250e+02,3.43090e+02,4.27700e+01,8.94259e+01,?,0.00000e+00,4.83630e-06,3.39200e-07,1.19820e-06,1.39400e-04,6.40000e-06,6.30000e-06,9.08700e-05,5.40000e-06,5.17000e-06,?,?,?,2.02580e+00,5.85000e-02,5.68000e-02,2.01710e+00,7.69000e-02,7.41000e-02,?,?,?,2.18000e+01,4.80000e-02,1.40000e-02,1.30000e-02,3.80000e-02,1.80000e-02,1.70000e-02,?,?,?,7.45714e-02,8.91889e-03,8.91889e-03,9.60000e+00,4.66000e-01,4.66000e-01,2.72000e+01,2.05600e+00,2.05600e+00,6.02000e+01,1.18300e+00,1.18300e+00,7.42300e+04,?,?,1.54500e+01,2.04800e+00,?,?,?,?,?,?,?,2.49000e+01,1.85000e+00,5.89000e+01,?,117504,yes,yes,?
1.03000e+00,-1.67810e+00,2.74000e-02,2.73000e-02,?,?,?,6.70000e+01,4.05520e+02,8.06070e+02,1.85530e+02,2.98132e+02,?,0.00000e+00,4.31320e-05,4.50000e-07,4.45000e-07,1.65700e-04,7.50000e-06,7.00000e-06,1.60800e-04,7.30000e-06,6.90000e-06,3.07300e-01,1.28370e+00,2.12300e-01,1.98730e+00,4.94000e-02,4.82000e-02,1.98970e+00,5.02000e-02,4.90000e-02,3.54140e+00,2.64610e+00,1.83930e+00,3.79300e+02,1.34000e-01,1.60000e-02,1.50000e-02,1.35000e-01,1.60000e-02,1.60000e-02,4.65000e-01,7.06000e-01,5.00000e-01,1.12300e-01,7.91202e-04,7.91202e-04,6.70000e+00,6.70000e-02,6.70000e-02,2.54600e+01,6.70000e-02,6.70000e-02,5.82900e+01,4.62000e-01,4.62000e-01,5.00530e+04,7.70000e+01,7.03000e+02,1.43100e+01,6.40000e-02,4.40000e-07,1.73400e+01,2.00000e+00,3.27610e+02,2.37240e+02,2.61260e+02,2.43440e+02,2.64000e+02,4.32000e+01,5.60000e+01,1.50000e+00,309010,yes,no,no
3.83000e-01,-1.12110e+00,2.27700e-01,2.22400e-01,?,?,?,2.42000e+00,3.32010e+02,5.83330e+02,2.11120e+02,9.20247e+01,?,0.00000e+00,5.26070e-07,8.31900e-08,7.39800e-08,8.15500e-06,3.58500e-06,1.68200e-06,7.00600e-05,6.93594e-03,6.89920e-05,4.06300e-02,5.32000e-03,4.71000e-03,1.22700e+00,5.64800e-01,3.76700e-01,4.15070e+00,9.49560e+00,4.07590e+00,1.55560e+00,1.31000e-01,1.24300e-01,1.38000e+01,2.60000e-02,3.39000e-01,2.40000e-01,2.21800e+00,4.75800e+00,2.14500e+00,1.33000e-01,4.40000e-02,3.80000e-02,7.24340e-01,2.22287e-01,2.22287e-01,5.00000e-01,3.40000e-02,3.40000e-02,8.60000e-01,1.14000e-01,1.14000e-01,2.20000e+00,1.61000e-01,1.61000e-01,2.18380e+04,2.01000e+02,4.93100e+03,3.78500e+01,1.02400e+00,9.59000e-10,6.00000e+00,2.00000e+00,3.27640e+02,2.37230e+02,2.61290e+02,2.43670e+02,2.20000e+00,1.60000e+00,1.80000e+00,9.30000e-01,299787,yes,yes,no
9.20000e-01,-1.32900e+00,1.99500e-01,2.00400e-01,?,?,?,2.78000e+00,1.64870e+02,4.99250e+02,7.31300e+01,7.17872e+01,?,0.00000e+00,1.42700e-06,2.00500e-07,1.79900e-07,6.92800e-05,1.42500e-05,1.17200e-05,1.06300e-05,9.84000e-06,4.80000e-06,3.85300e-02,3.91000e-03,3.55000e-03,1.89020e+00,2.23000e-01,2.04800e-01,2.35000e+00,1.08820e+00,9.06600e-01,1.23650e+00,9.18000e-02,8.89000e-02,3.58000e+01,7.30000e-02,7.00000e-02,6.40000e-02,5.10000e-02,2.96000e-01,2.37000e-01,8.50000e-02,4.00000e-02,3.50000e-02,8.25397e-01,8.92231e-02,8.92231e-02,1.40000e+00,1.32000e-01,1.32000e-01,3.67600e+01,3.43600e+00,3.43600e+00,6.41800e+01,1.60100e+00,1.60100e+00,3.56480e+04,2.25000e+02,2.41300e+03,7.65900e+01,1.28000e-01,2.43000e-09,8.83000e+00,2.00000e+00,3.27620e+02,2.37170e+02,2.61220e+02,2.43790e+02,7.20000e+00,2.70000e+00,6.40000e+01,1.30000e+00,284856,yes,no,no
7.03000e-01,-9.95700e-01,6.86500e-01,5.94300e-01,?,?,?,8.56000e+00,8.32000e+01,1.28130e+02,2.46100e+01,8.24792e+01,1.26993e+03,2.24087e+01,1.88060e-06,5.24100e-07,2.63500e-07,7.28500e-05,1.16000e-05,9.93000e-06,3.16100e-05,8.50000e-06,6.70000e-06,2.51100e-01,1.26000e-02,1.18000e-02,2.13990e+00,1.76700e-01,1.62600e-01,2.11990e+00,3.17700e-01,2.81600e-01,2.21430e+00,5.36000e-02,5.19000e-02,3.42000e+01,1.30000e-01,5.70000e-02,5.20000e-02,7.90000e-02,9.30000e-02,8.10000e-02,2.58000e-01,1.90000e-02,1.90000e-02,1.46685e-01,1.37658e-02,1.37658e-02,5.92000e+00,3.82000e-01,3.82000e-01,1.44240e+02,2.53110e+01,2.53110e+01,1.71040e+02,2.00300e+00,2.00300e+00,3.41370e+04,1.62000e+02,2.93300e+03,1.55200e+01,5.12000e-01,4.29000e-10,4.79000e+00,2.00000e+00,3.27600e+02,2.37170e+02,2.61320e+02,2.43150e+02,1.62000e+01,2.44000e+00,1.71500e+02,4.09000e+00,228006,yes,no,?
